video_id,hour1_views,hour1_likes,hour1_comments,channel_id,publish_time,category,subscriber_count,avg_last10_views,duration_seconds,hook_probability,motion_intensity_3s,face_ratio_3s,cuts_first3s,hook_audio_intensity,tempo_bpm,hook_text_ratio
bIlN6Gh9lhw,8,0,0,UC_99aje3ihLZuBJcItq7b9A,2026-02-27T07:02:09Z,People & Blogs,33600,1788.9,16,0.004452111970616,8.997919082641602,1.0,0.6666666666666666,0.089350402355194,143.5546875,0.0
RrwZNCz6JAA,5079,17,0,UCQeQNEFn2uXEowfyu_Fu0cA,2026-02-27T07:00:22Z,People & Blogs,10700,32253.9,5,0.1360462219650763,0.7354254722595215,1.0,0.0,0.3395041823387146,105.46875,0.0
Ke_xBXhvYRw,360,4,0,UCJa79nvi-r_7mJktnnw7lDA,2026-02-27T07:00:16Z,Howto & Style,65000,5632.4,22,0.0600760963887591,2.53176498413086,0.0,0.0,0.2440212815999984,156.60511363636363,0.0
5gE2_F4rekY,1744,0,0,UCIGgNY0zjUqDXbMSsH9kGCQ,2026-02-27T06:54:00Z,Entertainment,28000,798.0,9,0.6860739575137687,8.884521484375,0.0,0.6666666666666666,0.0804879665374755,73.828125,1.0
EnM9uJI_Mv4,308,27,0,UCxvYiKg0DOb4Me2UNvX0rFw,2026-02-27T07:05:00Z,People & Blogs,16800,962.1,42,0.2425005905046847,0.2350034415721893,0.0,0.0,0.2769582867622375,114.84375,0.0
a9AHsBxH7YQ,1559,77,0,UC1CTJKeGG5GXfNhh6MPUF6Q,2026-02-27T08:19:05Z,Entertainment,40300,138372.6,29,0.011141157536968,8.519060134887695,1.0,0.6666666666666666,0.1722548156976699,107.666015625,0.0
ZNeX4Lrv57g,4791,129,0,UCRrXvsF8kV9iVgp_jRBfcZg,2026-02-27T08:16:00Z,Film & Animation,61000,20462.6,32,0.1897155257072259,5.509884834289551,0.0,0.0,0.2652838230133056,109.9567819148936,0.0
uz1HTHrepKw,1463,18,0,UCYG4cvq7cbUj8byGwDmXhMg,2026-02-27T08:15:52Z,Entertainment,48800,2283.9,19,0.3904561103845845,13.181608200073242,0.6666666666666666,0.6666666666666666,0.025663511827588,135.99917763157896,0.0
xRFcBAulSi0,4919,51,6,UCWpf12ek-xFEiNDBmVf_4Vw,2026-02-27T08:11:11Z,People & Blogs,37800,332098.4,24,0.0145956855640094,4.161538124084473,0.0,0.6666666666666666,0.0839622318744659,151.99908088235293,0.0
JH3jPQG6nKc,1974,29,0,UCr_YKuVkWbaor6vFC4hi5GQ,2026-02-27T08:07:20Z,Entertainment,13500,6926.2,16,0.2217927687018269,2.9629156589508057,0.0,0.6666666666666666,0.1349385678768158,64.599609375,1.0
KLYgmOXcJhk,1354,35,0,UCKaLnWqN_SmB-xdQ5qF_2Eg,2026-02-27T08:05:25Z,People & Blogs,24100,7091.4,34,0.1603239633409903,6.232271194458008,1.0,0.6666666666666666,0.1232307106256485,139.6748310810811,0.0
Gxlfn3cS_iM,14449,1303,67,UC94w3WXn3X_3sJBNW_4vhHw,2026-02-27T08:00:20Z,People & Blogs,45800,177043.8,57,0.0754545340608106,12.526660919189451,0.6666666666666666,1.0,0.0282013528048992,105.46875,0.0
lmSdtdZIVOU,3943,36,1,UCIK4G2QRkNOKRjq6zoklgkQ,2026-02-27T07:44:30Z,People & Blogs,34900,6036.2,16,0.3951218534551867,3.0530014038085938,1.0,0.0,0.2657902538776397,114.84375,1.0
GS1aZuy8-EA,2716,99,0,UCi1PlkGCuIzIYXc26eYhE8Q,2026-02-27T07:39:40Z,Entertainment,34000,43675.3,53,0.0585454600323767,14.214558601379396,0.6666666666666666,1.3333333333333333,0.1880287081003189,123.046875,0.0
_3Z8Uo7DBxg,382,31,1,UCdkS1sq7ItefSCnYyMcYCiA,2026-02-27T08:35:33Z,Education,11300,3535.9,14,0.0975012123841854,8.604241371154785,0.6666666666666666,0.6666666666666666,0.2409941852092743,126.04801829268293,0.0
GIXOThmYJbA,3698,211,0,UChSTAxKUa9GIEBVqLKjuvOg,2026-02-27T08:36:44Z,News & Politics,57800,22824.1,0,0.1394308897108449,3.293312788009644,1.0,0.6666666666666666,0.0,0.0,1.0
Fg_wptLqThY,439,0,0,UCU3rIhMshVJW9gsnfKRsNyQ,2026-02-27T08:27:44Z,People & Blogs,16200,191.2,22,0.6966042526182163,3.583183526992798,0.0,0.0,0.0729816704988479,120.18531976744184,1.0
Y1xEFCUbKRE,15512,896,6,UC8Aw9Fu4CzjBMrmtc4254tw,2026-02-27T09:30:20Z,People & Blogs,47300,303683.8,36,0.0485971306639999,3.4129457473754883,1.0,0.0,0.0797459408640861,156.60511363636363,0.0
t7WSgrQyRZY,1012,25,3,UCFLSDRHtS8u0YgzTbEpPR7A,2026-02-27T09:23:01Z,People & Blogs,25600,926.2,51,0.5221339387060159,5.533509254455566,1.0,0.0,0.0380020923912525,139.6748310810811,1.0
F3fW3l5Jrsg,1093,0,0,UChm7aDInMrfRV-t3GjPJ6VA,2026-02-27T09:12:44Z,People & Blogs,27600,9892.3,53,0.0994966000018206,12.501914978027344,0.0,0.6666666666666666,0.190242663025856,151.99908088235293,0.0
5lTeUQFaSuM,892,5,0,UCvBGUYYpfEVHtGI0gVi5g_g,2026-02-27T09:05:15Z,People & Blogs,16000,17033.0,11,0.04976290097629,2.699036359786988,1.0,0.0,0.2588264346122741,178.20581896551724,0.0
UUduIxlUpgg,2105,25,0,UCmDIeBNLrOCbCfENBlDfyvw,2026-02-27T08:56:55Z,Entertainment,31300,24653.4,49,0.0786668859124611,5.3552961349487305,1.0,0.6666666666666666,0.3077219724655151,86.1328125,0.0
KKxMREzaxcU,1126,17,0,UCX-YayIr3Dvr08GD5V_sW-Q,2026-02-27T08:51:44Z,People & Blogs,60800,4024.4,44,0.2186237962100031,6.64363956451416,1.0,0.6666666666666666,0.1523055136203766,126.04801829268293,0.0
ADEx8kz_Oe4,628,15,1,UCfUSXMpCv4_fhZpMYWTvBog,2026-02-27T08:50:45Z,Howto & Style,82900,15362.2,22,0.0392740553589073,2.8955769538879395,0.0,0.0,0.1407802999019622,93.9630681818182,0.0
g47Z0eAGB3k,957,38,3,UCcxE0pBvwAgmnVsLL_ZMsbA,2026-02-27T08:41:52Z,Education,24200,2385.8,60,0.2862869450759842,11.877079010009766,1.0,0.0,0.1426844894886016,83.35433467741936,0.0
bZ644Gk2aAc,632,4,0,UC-iVj06UK_B4buSCwggzrFw,2026-02-27T08:43:16Z,Entertainment,49100,1685.7,36,0.2726841265047245,10.752569198608398,0.6666666666666666,0.0,0.0278980284929275,86.1328125,0.0
Oh2yYPZqmIo,840,14,0,UC1yQlFnvwE015w6zLM6FpSA,2026-02-27T09:31:46Z,People & Blogs,38500,1872.1,51,0.3097230928063124,3.751527786254883,1.0,0.6666666666666666,0.0848339647054672,178.20581896551724,1.0
ojEzyhih1g0,759,8,0,UC-7pZV7zAYQlSIlLzlPYCEQ,2026-02-27T09:23:07Z,Music,15600,3472.1,25,0.1793859752782964,4.147528648376465,1.0,0.0,0.38686203956604,126.04801829268293,0.0
CZo_vB1NhoI,793,47,0,UCXY44f3aHNe2SK_Ra-sLeMw,2026-02-27T09:23:05Z,People & Blogs,71800,788.0,15,0.5015812776723593,11.464828491210938,0.3333333333333333,0.0,0.256676435470581,105.46875,0.0
ifXdYsJmu4I,1349,103,0,UCA3mO7cglAr9YzH-OSoWfUw,2026-02-27T08:50:53Z,People & Blogs,16800,19160.2,15,0.0657753593509254,2.4148874282836914,1.0,0.0,0.191628560423851,123.046875,1.0
YSdLbCf9ULk,308,57,4,UC-cKcP_b46YDghFCP61VyvA,2026-02-27T10:15:31Z,Film & Animation,31200,9947.3,50,0.0300332510994315,2.659997940063477,0.0,0.0,0.1740749478340149,184.5703125,1.0
zPLmX2IvCnY,15574,584,3,UC8Aw9Fu4CzjBMrmtc4254tw,2026-02-27T10:01:36Z,People & Blogs,47400,272164.7,25,0.0541254965008182,2.230344772338867,1.0,0.0,0.109655387699604,112.34714673913044,0.0
p2y9LgMWNN8,1,0,0,UCNvKAcJ8tLU3NVizQtH6eCg,2026-02-27T10:01:20Z,Howto & Style,62900,593.9,58,0.0016809547823163,8.776189804077148,0.3333333333333333,1.6666666666666667,0.0127021074295043,120.18531976744184,0.0
cWSSF4UsZ1I,953,9,1,UCoskeThTYlHXYcgjt0p-g7g,2026-02-27T09:58:23Z,People & Blogs,17900,18779.6,60,0.0482957136920628,12.995922088623049,0.3333333333333333,1.3333333333333333,0.0670652687549591,103.359375,0.0
Jv05Zif_XOs,809,0,0,UCIGgNY0zjUqDXbMSsH9kGCQ,2026-02-27T09:55:01Z,Entertainment,28000,1536.3333333333333,17,0.3449403069926094,3.587613344192505,0.0,0.0,0.1736567467451095,151.99908088235293,0.0
iX_yo-ll4Es,3544,283,0,UCC_YgMH7pYBhIi7jOJglmlg,2026-02-27T09:54:33Z,Entertainment,36200,110446.9,60,0.0310902010599091,15.722963333129885,1.0,0.6666666666666666,0.1080313920974731,114.84375,0.0
vNUPekDTxkg,894,26,0,UCr_YKuVkWbaor6vFC4hi5GQ,2026-02-27T09:49:42Z,Entertainment,13600,6594.7,19,0.1193798656642675,4.429179191589356,0.0,0.0,0.1349385678768158,64.599609375,0.0
VXf8eCZkZ3M,463,15,1,UCXmm8NmCMgtba3I6Vv-vkWg,2026-02-27T09:42:50Z,People & Blogs,58900,2792.9,58,0.1422033846248349,5.240725040435791,0.6666666666666666,0.6666666666666666,0.2663450539112091,86.1328125,0.0
TCnW7yHPaX0,351,6,0,UCPzOD1EiVIMkka9YxhsNQ8Q,2026-02-27T09:39:01Z,People & Blogs,10400,1186.6,20,0.2282778355879292,17.09377098083496,0.3333333333333333,1.0,0.2725626230239868,107.666015625,0.0
wqcKVcBDk7M,805,7,0,UCvBGUYYpfEVHtGI0gVi5g_g,2026-02-27T10:14:17Z,People & Blogs,16000,14811.3,13,0.0515487023174503,3.266240119934082,0.0,0.0,0.2588264346122741,178.20581896551724,0.0
l7HeYjtXrEU,204,4,0,UCuzDZU0EYBia54sAy1a5Axw,2026-02-27T10:30:28Z,Entertainment,13000,1088.9,21,0.1577848248124371,8.598926544189453,0.0,0.0,0.023976769298315,206.71875,0.0
3-WUfGcnXGU,2650,63,0,UCi1PlkGCuIzIYXc26eYhE8Q,2026-02-27T11:17:12Z,Entertainment,34000,39618.8,48,0.0626939965175259,10.193846702575684,0.0,1.0,0.1923235356807708,206.71875,0.0
BrEPKBbleY8,2505,0,0,UCvOfNkt1Xtik4vFdSGoGKUg,2026-02-27T11:13:07Z,People & Blogs,92500,8873.8,22,0.2201462368615319,10.185930252075195,0.6666666666666666,0.6666666666666666,0.1478007435798645,95.703125,0.0
GnWtXeFTGqI,2340,0,22,UCcLFFHYGNYGCeOxBrHERM-A,2026-02-27T11:10:00Z,Howto & Style,62700,20222.0,39,0.1037142097331796,3.8483400344848633,0.0,0.6666666666666666,0.2364852130413055,97.50884433962264,0.0
FGCuQAohdeY,665,6,0,UCNiFT5GiTz-rr71lpRu3dXQ,2026-02-27T11:09:30Z,Howto & Style,46900,9113.7,34,0.068004949533169,12.500518798828123,0.0,0.0,0.0641311258077621,120.18531976744184,0.0
gtxIadv1hB8,9158,863,11,UCK4q2GvaneBMZHdeZlYMdGg,2026-02-27T11:10:28Z,People & Blogs,33400,184329.8,43,0.0473311495608508,10.807435989379885,0.3333333333333333,0.0,0.1115406677126884,191.40625,0.0
a-l1Zg1X6Uc,29312,187,2,UCoDMjjEJBosJyyow8-Y2kGQ,2026-02-27T10:54:07Z,People & Blogs,44200,319376.0,22,0.0840636901757445,9.034197807312012,0.0,0.6666666666666666,0.3034458756446838,120.18531976744184,0.0
OQAtpszx1SE,602,0,0,UCTMmfPeseWNvq7tIPGXrTCw,2026-02-27T10:36:01Z,Howto & Style,20100,17706.9,20,0.0328801839542517,,,,,,
dLUTz2jFpXs,680,22,1,UC74t35FiuIBoLkg37waLQFA,2026-02-27T12:35:02Z,People & Blogs,79900,6147.0,57,0.0996045114984619,11.392932891845703,0.0,1.3333333333333333,0.0482959151268005,143.5546875,0.0
eS8Ghj1L8xo,2168,31,0,UC_HtiuebNqhQsKVfV9regGA,2026-02-27T12:32:01Z,Comedy,14000,29867.5,28,0.0676749231321502,12.694591522216797,0.6666666666666666,0.6666666666666666,0.1852543801069259,156.60511363636363,0.0
-4xnY9kPLbY,1516,86,0,UCDCoFgzGwFlgkUiOjT4zuyg,2026-02-27T12:30:00Z,People & Blogs,16100,25244.9,47,0.0566498137207642,15.504894256591797,1.0,0.0,0.1546590030193328,92.28515625,0.0
6Jrtfp8As9w,732,8,0,UCX-YayIr3Dvr08GD5V_sW-Q,2026-02-27T12:24:05Z,People & Blogs,60800,5373.7,15,0.1198879735329282,5.824185371398926,1.0,0.6666666666666666,0.1277091801166534,184.5703125,0.0
Y8R1lpOCov4,976,13,0,UCXFLIvSVPgfk85Bav3PTCFg,2026-02-27T12:25:05Z,People & Blogs,52800,4607.3,37,0.1748070137732165,4.692720413208008,0.0,0.0,0.2001368403434753,99.38401442307692,0.0
DPCtugjIZBg,764,14,0,UCFLSDRHtS8u0YgzTbEpPR7A,2026-02-27T12:11:03Z,People & Blogs,25700,1390.8,57,0.3545572674958232,4.761495590209961,0.6666666666666666,0.0,0.0643682479858398,63.02400914634146,1.0
WFOME2q5gUU,553,6,2,UCzNlP92G-yQFt9wB0NPQ7qg,2026-02-27T12:04:52Z,Entertainment,70000,1874.6,24,0.2277970011534025,10.969138145446776,0.0,0.0,0.0564358457922935,156.60511363636363,1.0
KcYerhw2zDI,942,51,1,UCMYg3ppduwgDPSE465OMlDA,2026-02-27T12:04:26Z,People & Blogs,13500,59867.2,30,0.0154910770080843,5.44247579574585,0.0,0.6666666666666666,0.2302512377500534,99.38401442307692,0.0
Ybryoaj9Vh8,454990,0,2,UC8ABiboMDq_oKIIfNfBslJA,2026-02-27T12:03:17Z,People & Blogs,16600,5263763.4,13,0.0795610455943073,11.866493225097656,0.3333333333333333,1.3333333333333333,0.1590275913476944,147.65625,0.0
j-9SJLGf7FQ,1193,92,6,UCJar2CwfE9jdsfn_fMHXHtQ,2026-02-27T11:57:46Z,People & Blogs,18500,504475.4,31,0.0023592536136329,12.28127098083496,0.0,1.3333333333333333,0.1677059680223465,112.34714673913044,0.0
4c4PBCD3JOk,920,0,0,UCXKRegWG_xqcAMjUdgHjygg,2026-02-27T12:53:37Z,People & Blogs,17400,17622.0,56,0.0496170855355409,11.429826736450195,0.6666666666666666,1.0,0.1209679171442985,114.84375,0.0
iQ_37alTWbQ,1076,36,5,UC3x78Z3MBPrL9PHkDAK8bkw,2026-02-27T12:48:59Z,Comedy,14300,25270.0,36,0.040841114400668,8.311731338500977,0.3333333333333333,1.0,0.0925890579819679,117.45383522727272,0.0
lrNVWb5d2ZI,4444,32,0,UCvBGUYYpfEVHtGI0gVi5g_g,2026-02-27T12:44:16Z,People & Blogs,16000,16804.3,12,0.2091461434561823,6.39985990524292,0.0,0.6666666666666666,0.2588264346122741,178.20581896551724,0.0
QrL9fhJ6aGY,579,0,0,UCWhFMaPsocpbnCfC8JItVJA,2026-02-27T12:30:41Z,People & Blogs,23600,3374.5,40,0.1464525104337928,13.204692840576172,0.25,1.3333333333333333,0.1724656969308853,60.79963235294117,0.0
Ga1wegi4nJc,487,14,0,UCTS5zmsZCR8OmnW7l5lJkgw,2026-02-27T13:35:15Z,People & Blogs,10700,6507.6,25,0.0696251393932462,10.487980842590332,0.0,0.0,0.1786668747663498,143.5546875,1.0
hVCr6r_z5sA,4557,262,4,UCYDFtMeKuar83_58_-c4MBw,2026-02-27T13:33:10Z,People & Blogs,69700,64675.9,30,0.065821307499758,10.998400688171388,0.6666666666666666,0.6666666666666666,0.3048655390739441,107.666015625,0.0
j9uHdsu8AuU,4476,281,2,UCDCoFgzGwFlgkUiOjT4zuyg,2026-02-27T13:30:51Z,People & Blogs,16100,24672.9,35,0.1535563949239937,1.885591745376587,0.0,0.6666666666666666,0.2408687174320221,93.9630681818182,1.0
3XYpECSFz_s,1203,0,0,UCIwtJ-uUCly1z9IiCnijnhQ,2026-02-27T13:26:37Z,People & Blogs,44300,4984.6,49,0.1944211002650462,13.101238250732422,0.3333333333333333,1.3333333333333333,0.1144970208406448,156.60511363636363,0.0
Q0BmPXzp-7I,384,10,0,UCdhR_HMPN8OmzB_gTYJWU5A,2026-02-27T13:00:47Z,Howto & Style,24100,5218.7,20,0.0685383832794902,15.285417556762695,0.0,1.3333333333333333,0.0281905587762594,97.50884433962264,1.0
nM9yqPlk-Qc,331,9,0,UCb1igF7Cgm2pk0Pru7S5eNw,2026-02-27T13:01:23Z,Sports,35800,1371.6,37,0.1944085516269235,7.143707275390625,0.0,0.0,0.031967893242836,112.34714673913044,0.0
PzcZfw6AqA0,299,43,9,UCCXKuxNj8f6c77ori6INFQQ,2026-02-27T13:30:34Z,Gaming,35800,4818.1,16,0.0584315334857634,4.334356307983398,0.0,0.6666666666666666,0.2315188944339752,105.46875,0.0
4pHHPMgINww,577,11,0,UC8DnqBRwQIoWyb-WfqA2kjA,2026-02-27T13:22:47Z,People & Blogs,12400,940.0,37,0.3803559657218194,7.924210071563721,0.0,1.0,0.2287286221981048,92.28515625,0.0
YCb2cRKvorY,1965,10,0,UCg9wPkSvA7s3QPiwo5bzpcQ,2026-02-27T13:00:23Z,People & Blogs,30000,99246.8,19,0.0194147322743,12.452882766723633,0.0,0.6666666666666666,0.09072295576334,132.51201923076923,0.0
I8T9VHnThlc,4590,442,0,UCiUzA8OApEGy_9Z-4wGY_eg,2026-02-27T13:43:02Z,Film & Animation,89900,221544.4,27,0.0202976636902656,9.590370178222656,1.0,0.0,0.1135031431913375,224.69429347826087,1.0
qWd7uIBJyoI,581,16,0,UCt6lSfrKmjlgQAX1dyyFXnQ,2026-02-27T14:17:12Z,Howto & Style,10600,1525.7,59,0.2757867755257037,8.789318084716797,0.0,0.6666666666666666,0.1919739544391632,82.03125,0.0
_Mh2NI2jrOw,2588,0,0,UCHnBTYgWmMbNHvFsRwnrmHQ,2026-02-27T14:05:48Z,People & Blogs,26500,16459.5,28,0.1358708491928074,14.168582916259766,0.6666666666666666,0.6666666666666666,0.1021230593323707,166.70866935483872,0.0
GGnLYDwy2Nw,851,57,6,UCGNrdkVjRGuPraaNr3i-rWw,2026-02-27T14:01:56Z,People & Blogs,91600,8158.3,29,0.094457949008247,10.550634384155272,1.0,0.6666666666666666,0.1000488474965095,79.50721153846153,0.0
GstPioDmhTA,24835,8275,70,UC8Aw9Fu4CzjBMrmtc4254tw,2026-02-27T13:59:30Z,People & Blogs,48300,192515.2,41,0.1142626047733105,7.442076683044434,1.0,0.0,0.0734897777438163,114.84375,0.0
p50WHFepmq4,750,4,0,UCUTjlqraqWqLe0_zY6fnarA,2026-02-27T14:01:23Z,People & Blogs,54300,7500.6,25,0.0909024798196494,8.470663070678711,0.6666666666666666,0.6666666666666666,0.3447068631649017,151.99908088235293,0.0
HYo1vTr6IUg,3602,94,0,UC9c5rg7Gshycf8aVvhlHzDQ,2026-02-27T13:57:04Z,People & Blogs,92100,17955.5,35,0.1670880204105299,0.4564569592475891,0.0,0.0,0.219287097454071,80.74951171875,0.0
qbSsGHYN9iE,2519,0,0,UCe4XKwNxhtnFNwhfRKWj2YQ,2026-02-27T13:52:18Z,People & Blogs,57700,57323.9,25,0.0420935482738971,2.816526412963867,0.0,0.6666666666666666,0.2959508895874023,139.6748310810811,0.0
p-6vzVoafEc,1717,0,6,UCTzWvIoANQd-0W3M_htV_XA,2026-02-27T15:10:48Z,People & Blogs,12100,10493.8,22,0.140613227634553,11.75385284423828,0.3333333333333333,1.0,0.095343068242073,97.50884433962264,0.0
j2DEi7Wg-kk,5058,174,0,UC0z7KtEr6SMNtl-3FdkCbhQ,2026-02-27T15:01:26Z,People & Blogs,92400,38882.2,60,0.1151109917569788,12.681703567504885,1.0,0.6666666666666666,0.2075139731168747,107.666015625,0.0
MSLJMuITHrA,904,73,3,UCGNrdkVjRGuPraaNr3i-rWw,2026-02-27T15:02:21Z,People & Blogs,91700,6369.4,39,0.1242885033134435,10.409725189208984,1.0,0.6666666666666666,0.0835281014442443,120.18531976744184,0.0
JblR0F6Gfbs,447,8,0,UCjg-XZIou0FXmGZ4SiJ8tqQ,2026-02-27T15:00:40Z,Entertainment,92800,2045.3,47,0.1793524054086586,11.783184051513672,0.3333333333333333,0.0,0.1133145689964294,80.74951171875,0.0
gpZsanbUYW4,371,13,0,UC6A6sFcR7RV5E7l0V0n2oAw,2026-02-27T15:30:02Z,People & Blogs,25600,2861.1,60,0.1147860524117447,1.3425228595733645,0.0,0.0,0.0390706434845924,112.34714673913044,0.0
b9oll5ce9yk,758,29,0,UCMTgueGFhXdM3rxXlbiZ3aQ,2026-02-27T15:23:58Z,People & Blogs,64500,5905.8,57,0.1137489120321738,7.105467796325684,1.0,0.0,0.1425877213478088,132.51201923076923,0.0
tSCBMks9OGw,726,0,0,UCx9ffWhcVj2GLK9BJ-g6kBg,2026-02-27T15:20:01Z,Entertainment,13200,81809.7,18,0.0087961936471127,10.886029243469238,1.0,0.6666666666666666,0.2149782329797744,178.20581896551724,0.0
X3KMf9R4cVk,413,4,0,UCpMRIxS7GEXNusHHhD3gY8w,2026-02-27T14:57:12Z,People & Blogs,17900,725.3,23,0.3628217517350435,12.34709358215332,0.3333333333333333,0.0,0.2731111049652099,132.51201923076923,0.0
rOEfi8nEKuo,631,23,0,UCr1_CbsyQAYSLpForXL7xoA,2026-02-27T14:56:42Z,Entertainment,47100,2269.0,60,0.2175862068965517,9.574581146240234,1.0,0.0,0.0924515351653099,95.703125,0.0
wihy5eu8Awo,770,27,0,UC3_v_UPGTQeKgcQO2PzgleA,2026-02-27T14:52:29Z,Education,16500,372.3,29,0.6740786133239954,4.607127666473389,0.0,0.0,0.1322673708200454,103.359375,0.0
MNGDSu0mQpc,25570,6477,90,UC8Aw9Fu4CzjBMrmtc4254tw,2026-02-27T14:51:17Z,People & Blogs,49700,119239.9,26,0.1765763252374319,13.110548973083496,1.0,0.0,0.0439151562750339,206.71875,0.0
VqUYwsCatfs,2437,271,5,UCc1QgDlkiGkoCRs7eZxNayg,2026-02-27T14:40:00Z,People & Blogs,11100,10301.3,52,0.1913128125417049,13.985799789428713,0.0,0.6666666666666666,0.1498327106237411,123.046875,0.0
D35aofSFmxA,587,11,0,UCycNXAUIMZKcYk--2hV25Yw,2026-02-27T15:57:58Z,People & Blogs,23200,16224.7,23,0.0349161595793405,5.408549308776856,0.0,0.0,0.0927448943257331,126.04801829268293,0.0
j1jSv9bUA1I,1214,37,18,UCbDdThSpWtKxb0jrbRxcDbA,2026-02-27T15:48:07Z,People & Blogs,37100,42327.7,41,0.0278813183683687,13.56694221496582,0.3333333333333333,0.0,0.1307975798845291,82.03125,0.0
HeLIE8BtIEY,333,5,3,UCFLSDRHtS8u0YgzTbEpPR7A,2026-02-27T16:12:06Z,People & Blogs,25800,1818.7,53,0.1547613514895199,6.437168121337891,1.0,0.0,0.0366284511983394,123.046875,1.0
tGNWR4gLkgc,966,10,0,UCPi8PNEF20XHvpf4xIqidmg,2026-02-27T16:02:38Z,People & Blogs,23100,412.6,15,0.7007108660960395,5.084028244018555,0.6666666666666666,0.0,0.1049303114414215,79.50721153846153,0.0
RPHIyZwm3gc,587,30,1,UCheUDFu98qX-fbq5D0HnNQQ,2026-02-27T15:53:17Z,People & Blogs,20300,5883.2,55,0.0907236252356959,15.826549530029297,0.3333333333333333,1.0,0.1670455038547516,135.99917763157896,0.0
N9MCLh2BqM0,312,6,0,UCZmt0qSbGZhORi1Wtipn8uw,2026-02-27T15:47:53Z,People & Blogs,35000,1614.0,31,0.1619937694704049,16.083473205566406,1.0,0.0,0.2211328148841858,112.34714673913044,1.0
aJJPtcoTnfg,372,0,0,UCwVnPbLXjVVAuMS0UrcDY0g,2026-02-27T15:37:06Z,Film & Animation,20900,254.1,48,0.5941542884523239,8.544669151306152,1.0,0.6666666666666666,0.0421532317996025,178.20581896551724,0.0
3-K94ZsMbP4,270,6,0,UCZhOuxdbTL-BU_0w7SUd0rA,2026-02-27T15:32:59Z,Education,28000,2608.1,46,0.093811889788402,10.56562328338623,0.3333333333333333,0.0,0.1209887564182281,135.99917763157896,0.0
yF9FqIc4gkQ,505,5,0,UCTyrOTAu3I24oxMIb6acxwA,2026-02-27T17:30:30Z,People & Blogs,21900,1127.5,10,0.3093415007656968,9.497672080993652,0.0,0.6666666666666666,0.0736805647611618,120.18531976744184,0.5
GsqyuHAsxDY,470,2,0,UCUTjlqraqWqLe0_zY6fnarA,2026-02-27T16:57:24Z,People & Blogs,54300,7626.5,14,0.0580497745939603,7.526711463928223,0.0,0.0,0.2870762646198272,99.38401442307692,0.0
JJt5aotKXLM,363,0,0,UCjRHZFK3Q7PSwf7SNL8JdRQ,2026-02-27T16:47:30Z,People & Blogs,13900,669.0,47,0.3517441860465116,9.395452499389648,0.0,1.0,0.0201939847320318,114.84375,0.0
YNzlCsjl9kU,798,3,0,UCVks6LzJT-JmwGLQ1sUbfTw,2026-02-27T18:11:15Z,Science & Technology,45000,6490.1,9,0.1094935579917948,16.65522003173828,0.0,0.0,0.3901354968547821,120.18531976744184,0.0
OpKYoRu8f_s,244,7,1,UCWJ7WvSku58hc9HSySYiQcg,2026-02-27T17:56:32Z,People & Blogs,13800,2638.8,39,0.0846399333980851,6.328376293182373,0.3333333333333333,0.6666666666666666,0.1181215643882751,99.38401442307692,0.0
l96kKVu8JgY,1029,10,0,UCtfJaU6bUWG0fg1pbYtZNtw,2026-02-27T18:28:03Z,Entertainment,26900,6006.6,37,0.1462561828415486,9.933228492736816,1.0,0.6666666666666666,0.0568933002650737,117.45383522727272,0.0
Oa1_qB5SqJ4,8861,245,11,UC9TIOUGhU3PM1-Tl5nAEHUg,2026-02-27T18:20:35Z,Entertainment,39900,133790.4,53,0.0621164601258732,3.2617154121398926,0.6666666666666666,0.0,0.1511915326118469,89.10290948275862,1.0
OEiiwwXVCso,1645,55,0,UC_Si4eAFVFRjFhXNg05xGrQ,2026-02-27T18:24:13Z,Film & Animation,19900,51101.0,37,0.0311871990293102,10.592742919921877,0.0,1.0,0.1929064691066742,101.33272058823528,0.0
rFP-069EzrU,2434,33,0,UC2ZcwWf8cwjY4Om4mMBURyQ,2026-02-27T18:11:38Z,People & Blogs,18400,2872419.7,16,0.0008466517791844,13.249521255493164,0.6666666666666666,1.0,0.3173715472221374,117.45383522727272,0.0
yFsvNVlaIho,614,46,1,UCrfiACfQlJGJfclBQeUc_CQ,2026-02-27T18:09:29Z,Music,50500,11947.7,39,0.0488787345661813,4.202012062072754,1.0,0.0,0.0391427241265773,198.76802884615384,0.0
rac2XSSH14s,792,33,1,UC8g9oGayaCuPLQAfYxkbFFQ,2026-02-27T18:07:41Z,Gaming,61600,13432.7,36,0.0556777998833015,11.29196834564209,1.0,0.0,0.1391452848911285,143.5546875,1.0
rN1mekcpQFE,416,12,0,UCPZqMY2EB0gvazYK4O9kf_w,2026-02-27T18:03:19Z,People & Blogs,22500,166320.0,9,0.0024949620957681,3.2516977787017822,0.0,0.0,0.3116251826286316,73.828125,1.0
Nth4I-H4PTs,2035,134,1,UCqZoF7UiiKGP4GcNnsP987A,2026-02-27T17:59:20Z,Sports,41200,121883.5,27,0.0164220838696401,5.029404640197754,0.0,0.0,0.1141217499971389,63.02400914634146,0.0
nWNCSx5XDW0,933,19,0,UCA8KdHqrLMTyl03hjhQMC4g,2026-02-27T17:31:01Z,People & Blogs,19000,4438.7,28,0.1736880317218013,8.033832550048828,1.0,0.0,0.0826234072446823,112.34714673913044,0.0
